Type,ambient_cabinet_temp_k,processing_unit_temp_k,cooling_fan_speed_rpm,mechanical_load_nm,component_wear_min,equipment_failure,component_wear_failure,thermal_dissipation_failure,power_delivery_failure,overload_stress_failure,random_node_failure,failure_type,temp_delta_k,cabinet_temp_c,processing_temp_c,estimated_power_load,wear_load_interaction,thermal_stress_index,cooling_efficiency_index,speed_torque_ratio
L,297.4,307.9,1557,35.5,174,0,0,0,0,0,0,none,10.5,24.25,34.75,5.787801047120419,6177.0,372.75,5.0568366188475595,43.85915369410835
L,297.4,307.9,1606,33.4,176,0,0,0,0,0,0,none,10.5,24.25,34.75,5.616795811518324,5878.4,350.7,5.215979197090032,48.083830895693694
M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0,none,10.5,24.350000000000023,34.85000000000002,6.663350785340314,7921.0,467.25,4.642857127782931,32.13483073854313
M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,none,10.600000000000023,24.25,34.85000000000002,5.800481675392671,6262.6,366.7600000000008,5.198051931175156,46.27167496324639
L,297.4,308.0,1356,51.9,184,0,0,0,0,0,0,none,10.600000000000023,24.25,34.85000000000002,7.369256544502617,9549.6,550.1400000000011,4.402597388303255,26.12716712664418
M,297.5,308.2,1624,30.9,186,0,0,0,0,0,0,none,10.699999999999989,24.350000000000023,35.05000000000001,5.25461780104712,5747.4,330.62999999999965,5.269305628587587,52.55663260334522
L,297.5,308.2,1327,56.5,189,0,0,0,0,0,0,none,10.699999999999989,24.350000000000023,35.05000000000001,7.850837696335079,10678.5,604.5499999999994,4.305645670650079,23.486725248022562
L,297.6,308.3,1410,47.0,191,0,0,0,0,0,0,none,10.699999999999989,24.450000000000045,35.150000000000034,6.939267015706807,8977.0,502.89999999999947,4.573467387046813,29.999999361702145
L,297.6,308.3,1478,42.3,193,0,0,0,0,0,0,none,10.699999999999989,24.450000000000045,35.150000000000034,6.546534031413612,8163.9,452.6099999999995,4.7940317716703476,34.940897519127724
L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0,none,10.799999999999955,24.450000000000045,35.25,6.161047120418847,7858.499999999999,435.23999999999813,4.734111528099509,36.228286942226134
L,297.5,308.3,1435,40.3,197,0,0,0,0,0,0,none,10.800000000000011,24.350000000000023,35.150000000000034,6.055549738219894,7939.099999999999,435.2400000000004,4.654557234334877,35.607939563078425
H,297.4,308.2,1359,46.9,199,0,0,0,0,0,0,none,10.800000000000011,24.25,35.05000000000001,6.674041884816754,9333.1,506.5200000000005,4.409474352986781,28.9765452243807
L,297.4,308.1,1729,31.7,204,0,0,0,0,0,0,none,10.700000000000045,24.25,34.950000000000045,5.7391937172774865,6466.8,339.1900000000014,5.6118143277772985,54.54258503020237
H,297.3,308.0,1384,49.1,206,0,0,0,0,0,0,none,10.699999999999989,24.150000000000034,34.85000000000002,7.115643979057593,10114.6,525.3699999999994,4.493506478917187,28.18737213467674
L,297.4,308.2,1297,52.1,211,0,0,0,0,0,0,none,10.800000000000011,24.25,35.05000000000001,7.075780104712042,10993.1,562.6800000000006,4.208306280959421,24.8944333033698
L,297.5,308.4,1633,33.3,213,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,5.694125654450261,7092.9,362.96999999999923,5.295071318757875,49.03903756639528
M,297.5,308.4,1505,37.2,215,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,5.8624083769633515,7998.000000000001,405.47999999999917,4.880025924513535,40.45698815975838
L,297.5,308.4,1433,50.0,218,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,7.50261780104712,10900.0,544.9999999999989,4.646562890251094,28.659999426800013
L,297.4,308.4,1369,50.6,220,1,0,0,0,1,0,overload_stress_failure,11.0,24.25,35.25,7.253549738219896,11132.0,556.6,4.439040193128923,27.055335433689024
L,297.4,308.3,1475,40.5,222,1,1,0,0,0,0,component_wear_failure,10.900000000000034,24.25,35.150000000000034,6.255235602094241,8991.0,441.4500000000014,4.78430098999578,36.419752187166615
L,297.4,308.3,1561,38.3,0,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,6.260345549738219,0.0,417.4700000000013,5.06325006466672,40.75717909250186
L,297.4,308.3,1472,45.5,2,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,7.0131937172774865,91.0,495.9500000000015,4.7745702083212125,32.35164764062313
L,297.5,308.4,1441,44.5,4,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,6.714607329842932,178.0,485.049999999999,4.672503227391365,32.38202174422423
M,297.5,308.5,1401,50.5,6,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,7.408429319371728,303.0,555.5,4.541328996624541,27.742573708067848
L,297.5,308.5,1691,33.1,9,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,5.860952879581152,297.90000000000003,364.1,5.481361408488294,51.08761174961898
L,297.6,308.6,1382,47.1,11,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,6.81593717277487,518.1,518.1,4.478289032798804,29.341825279366766
L,297.6,308.6,1355,46.4,13,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,6.583455497382199,603.1999999999999,510.4,4.390797134184066,29.202585577530485
L,297.6,308.6,1529,45.3,15,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,7.252743455497382,679.5,498.29999999999995,4.95463381414571,33.75275863680445
L,297.7,308.7,1829,24.9,17,0,0,0,0,0,0,none,11.0,24.55000000000001,35.55000000000001,4.768806282722513,423.29999999999995,273.9,5.924846109734869,73.45381231109188
H,297.6,308.6,1480,39.8,19,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,6.167958115183246,756.1999999999999,437.79999999999995,4.7958522203634075,37.18592871392139
L,297.6,308.5,1475,42.4,24,0,0,0,0,0,0,none,10.899999999999977,24.450000000000045,35.35000000000002,6.548691099476439,1017.5999999999999,462.159999999999,4.781199336203568,34.78773502859116
M,297.6,308.5,1431,52.6,26,0,0,0,0,0,0,none,10.899999999999977,24.450000000000045,35.35000000000002,7.881738219895289,1367.6000000000001,573.3399999999988,4.638573728886309,27.205322676704892
L,297.5,308.3,1437,42.3,29,0,0,0,0,0,0,none,10.800000000000011,24.350000000000023,35.150000000000034,6.364931937172774,1226.6999999999998,456.84000000000043,4.661044422117922,33.971630402561935
M,297.5,308.3,1476,45.6,31,0,0,0,0,0,0,none,10.800000000000011,24.350000000000023,35.150000000000034,7.047706806282723,1413.6000000000001,492.48000000000053,4.7875445838873025,32.3684203427978
H,297.5,308.4,1490,39.7,34,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,6.194031413612566,1349.8000000000002,432.7299999999991,4.831387792375526,37.53148520071826
L,297.4,308.3,1632,33.5,39,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,5.724816753926701,1306.5,365.1500000000011,5.293545230964822,48.716416456226376
L,297.4,308.2,1402,49.7,41,0,0,0,0,0,0,none,10.800000000000011,24.25,35.05000000000001,7.296272251308902,2037.7,536.7600000000006,4.548994144876723,28.20925496560855
L,297.4,308.3,1347,45.8,43,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,6.459958115183246,1969.3999999999999,499.2200000000015,4.369120971880892,29.41047970719477
L,297.5,308.4,1747,31.0,45,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,5.670890052356021,1395.0,337.8999999999993,5.664721123006741,56.354836891779456
H,297.5,308.5,1557,39.1,47,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,6.374732984293194,1837.7,430.1,5.047001604385732,39.82097084856852
L,297.4,308.4,1371,57.4,52,0,0,0,0,0,0,none,11.0,24.25,35.25,8.240356020942407,2984.7999999999997,631.4,4.445525277413991,23.88501700548751
H,297.3,308.3,1506,37.0,54,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,5.834764397905759,1998.0,407.0,4.88485240063298,40.70270160262969
L,297.3,308.3,1590,35.5,59,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,5.9104712041884815,2094.5,390.5,5.157314287520875,44.7887311327118
L,297.4,308.3,1336,53.7,61,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,7.512376963350785,3275.7000000000003,585.3300000000019,4.333441439074144,24.87895670616468
L,297.3,308.3,1411,43.2,63,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,6.3827434554973825,2721.6000000000004,475.20000000000005,4.576710980938336,32.662036280971385
L,297.4,308.3,1704,27.3,65,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,4.871120418848168,1774.5,297.57000000000096,5.527083991154447,62.41758013122417
L,297.5,308.4,1723,27.3,67,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,4.9254345549738225,1829.1000000000001,297.56999999999937,5.586900111585927,63.11355080170143
L,297.5,308.5,1459,39.7,69,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,6.065162303664922,2739.3,436.70000000000005,4.7293354789972915,36.75062879721338
L,297.6,308.5,1572,35.9,71,0,0,0,0,0,0,none,10.899999999999977,24.450000000000045,35.35000000000002,5.909403141361256,2548.9,391.30999999999915,5.095623970516616,43.78829961592481
L,297.5,308.4,1384,56.0,73,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,8.115602094240838,4088.0,610.3999999999987,4.4876783252669314,24.71428527295919
L,297.6,308.6,1383,47.5,75,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,6.878795811518325,3562.5,522.5,4.481529473488239,29.115788860720237
M,297.6,308.5,1360,48.6,77,0,0,0,0,0,0,none,10.899999999999977,24.450000000000045,35.35000000000002,6.921047120418848,3742.2000000000003,529.7399999999989,4.408427862533459,27.983538518857234
M,297.5,308.4,1596,36.6,80,0,0,0,0,0,0,none,10.899999999999977,24.350000000000023,35.25,6.116607329842933,2928.0,398.9399999999992,5.1750972594841205,43.60655618561322
L,297.5,308.5,1448,54.3,83,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,8.233130890052355,4506.9,597.3,4.693679077167977,26.666666175567844
M,297.6,308.5,1443,38.2,85,0,0,0,0,0,0,none,10.899999999999977,24.450000000000045,35.35000000000002,5.772,3247.0000000000005,416.37999999999914,4.677471621791016,37.77486812107675
M,297.6,308.6,1492,35.5,88,0,0,0,0,0,0,none,11.0,24.450000000000045,35.450000000000045,5.546178010471205,3124.0,390.5,4.834737508636625,42.02816783019246
L,297.5,308.6,1497,43.9,91,0,0,0,0,0,0,none,11.100000000000023,24.350000000000023,35.450000000000045,6.881497382198953,3994.9,487.290000000001,4.8509397120837985,34.100227013662256
L,297.5,308.5,1530,38.5,93,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,6.168062827225131,3580.5,423.5,4.959481345350142,39.74025870804523
M,297.4,308.4,1478,46.2,95,0,0,0,0,0,0,none,11.0,24.25,35.25,7.150115183246074,4389.0,508.20000000000005,4.792477286665119,31.991341298888717
L,297.4,308.4,1328,61.8,98,0,0,0,0,0,0,none,11.0,24.25,35.25,8.593759162303664,6056.4,679.8,4.306095965285033,21.488672791445428
H,297.4,308.3,1771,27.4,100,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,5.081193717277486,2740.0,298.66000000000093,5.744404781886459,64.63503413740752
M,297.4,308.4,1564,35.0,105,0,0,0,0,0,0,none,11.0,24.25,35.25,5.731937172774869,3675.0,385.0,5.071335910923036,44.68571300897963
H,297.3,308.3,1461,41.5,108,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,6.348848167539267,4482.0,456.5,4.738890675514464,35.204818428799555
M,297.4,308.3,1335,57.9,113,0,0,0,0,0,0,none,10.900000000000034,24.25,35.150000000000034,8.093874345549738,6542.7,631.110000000002,4.330197845182621,23.056994420431877
M,297.4,308.4,1441,46.8,116,0,0,0,0,0,0,none,11.0,24.25,35.25,7.061654450261781,5428.799999999999,514.8,4.672503227391365,30.790597632679543
L,297.3,308.3,1268,60.6,119,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,8.046157068062827,7211.400000000001,666.6,4.1128770544506095,20.924092063958877
M,297.3,308.3,1697,27.4,121,0,0,0,0,0,0,none,11.0,24.150000000000034,35.150000000000034,4.868879581151832,3315.3999999999996,301.4,5.504378833913789,61.934304308967
L,297.4,308.4,1421,46.0,124,0,0,0,0,0,0,none,11.0,24.25,35.25,6.8446073298429315,5704.0,506.0,4.607652384540686,30.89130367627601
L,297.4,308.5,1496,36.4,126,0,0,0,0,0,0,none,11.100000000000023,24.25,35.35000000000002,5.702031413612565,4586.4,404.0400000000008,4.849270648786805,41.09889996981045
L,297.5,308.5,1375,55.6,128,0,0,0,0,0,0,none,11.0,24.350000000000023,35.35000000000002,8.00523560209424,7116.8,611.6,4.457050228664343,24.730215382550085
L,297.4,308.5,1295,52.1,130,0,0,0,0,0,0,none,11.100000000000023,24.25,35.35000000000002,7.064869109947644,6773.0,578.3100000000012,4.197730942632963,24.85604558817571
L,297.4,308.5,1643,33.8,132,0,0,0,0,0,0,none,11.100000000000023,24.25,35.35000000000002,5.815015706806282,4461.599999999999,375.18000000000075,5.3257698368694655,48.609466017471426
L,297.5,308.6,1514,36.9,134,0,0,0,0,0,0,none,11.100000000000023,24.350000000000023,35.450000000000045,5.849905759162303,4944.599999999999,409.5900000000008,4.9060272038041886,41.02980918618404
L,297.5,308.6,1671,29.4,136,0,0,0,0,0,0,none,11.100000000000023,24.350000000000023,35.450000000000045,5.144230366492146,3998.3999999999996,326.34000000000066,5.414776392045442,56.83673276065535
H,297.5,308.6,1355,58.9,138,0,0,0,0,0,0,none,11.100000000000023,24.350000000000023,35.450000000000045,8.357015706806283,8128.2,653.7900000000013,4.390797134184066,23.005092988028984
L,297.6,308.7,1365,50.6,143,0,0,0,0,0,0,none,11.099999999999966,24.450000000000045,35.55000000000001,7.232356020942408,7235.8,561.6599999999983,4.421768693159156,26.976284051852094
L,297.5,308.7,1407,42.5,145,0,0,0,0,0,0,none,11.199999999999989,24.350000000000023,35.55000000000001,6.26151832460733,6162.5,475.99999999999955,4.55782311448713,33.10588157397926
M,297.5,308.8,1455,46.1,147,0,0,0,0,0,0,none,11.300000000000011,24.350000000000023,35.650000000000034,7.023612565445026,6776.7,520.9300000000005,4.71178754950846,31.56182144117524
L,297.5,308.8,1502,45.9,150,0,0,0,0,0,0,none,11.300000000000011,24.350000000000023,35.650000000000034,7.21903664921466,6885.0,518.6700000000005,4.863989621554437,32.7233108339148
M,297.5,308.8,1471,52.3,152,0,0,0,0,0,0,none,11.300000000000011,24.350000000000023,35.650000000000034,8.055842931937173,7949.599999999999,590.9900000000006,4.763601020843261,28.126194490894946
L,297.5,308.9,1581,30.4,155,0,0,0,0,0,0,none,11.399999999999977,24.350000000000023,35.75,5.032712041884817,4712.0,346.5599999999993,5.118161200653412,52.00657723662575
L,297.5,308.8,1530,37.8,157,0,0,0,0,0,0,none,11.300000000000011,24.350000000000023,35.650000000000034,6.055916230366491,5934.599999999999,427.1400000000004,4.95466319639034,40.47618940539182
L,297.5,308.8,1312,50.3,159,0,0,0,0,0,0,none,11.300000000000011,24.350000000000023,35.650000000000034,6.910324607329842,7997.7,568.3900000000006,4.248704649453677,26.0834984874056
L,297.4,308.6,1494,42.6,161,0,0,0,0,0,0,none,11.200000000000045,24.25,35.450000000000045,6.664335078534031,6858.6,477.12000000000194,4.841218390015494,35.070421711961934
M,297.4,308.6,1528,29.1,163,0,0,0,0,0,0,none,11.200000000000045,24.25,35.450000000000045,4.656000000000001,4743.3,325.9200000000013,4.951393373456275,52.508589260873215
H,297.3,308.6,1688,29.4,166,0,0,0,0,0,0,none,11.300000000000011,24.150000000000034,35.450000000000045,5.196565445026177,4880.4,332.2200000000003,5.469863883765833,57.414964033504624
M,297.3,308.5,1520,42.4,171,0,0,0,0,0,0,none,11.199999999999989,24.150000000000034,35.35000000000002,6.74848167539267,7250.4,474.8799999999995,4.927066434596219,35.84905575827699
M,297.3,308.5,1664,28.9,174,0,0,0,0,0,0,none,11.199999999999989,24.150000000000034,35.35000000000002,5.035560209424084,5028.599999999999,323.67999999999967,5.393841149452703,57.577852678967034
L,297.3,308.5,1514,44.5,177,0,0,0,0,0,0,none,11.199999999999989,24.150000000000034,35.35000000000002,7.0547643979057595,7876.5,498.3999999999995,4.907617488143866,34.02247114556245
L,297.3,308.5,1456,54.2,179,0,0,0,0,0,0,none,11.199999999999989,24.150000000000034,35.35000000000002,8.26337172774869,9701.800000000001,607.0399999999994,4.719611005771115,26.863468139050404
L,297.2,308.5,1494,39.6,181,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,6.1950157068062826,7167.6,447.4800000000005,4.842787666636021,37.727271774563846
L,297.2,308.4,1605,30.0,183,0,0,0,0,0,0,none,11.199999999999989,24.05000000000001,35.25,5.041884816753926,5490.0,335.99999999999966,5.204280138766926,53.499998216666725
M,297.2,308.5,1353,46.5,185,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,6.587905759162304,8602.5,525.4500000000005,4.385737425005713,29.096773567811322
L,297.2,308.5,1447,47.9,188,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,7.257727748691099,9005.199999999999,541.2700000000006,4.690437586092584,30.20876763656018
L,297.2,308.5,1588,40.4,190,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,6.717821989528796,7676.0,456.52000000000044,5.147487827722892,39.3069297201255
H,297.2,308.5,1524,41.4,192,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,6.606659685863874,7948.799999999999,467.82000000000045,4.940032398897788,36.81159331372963
M,297.2,308.5,1611,31.6,197,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,5.330638743455498,6225.200000000001,357.0800000000004,5.222042122456914,50.98101104490471
M,297.2,308.5,1604,34.9,200,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,5.861738219895288,6980.0,394.3700000000004,5.199351684929168,45.959884069917365
L,297.1,308.5,1483,46.9,203,0,0,0,0,0,0,none,11.399999999999977,23.950000000000045,35.35000000000002,7.283005235602094,9520.699999999999,534.659999999999,4.8071312648067055,31.62046840894524
L,297.1,308.4,1543,39.6,205,0,0,0,0,0,0,none,11.299999999999955,23.950000000000045,35.25,6.398198952879581,8118.0,447.4799999999982,5.003242525929823,38.96464548069077
L,297.1,308.5,1323,44.4,207,1,1,0,0,0,0,component_wear_failure,11.399999999999977,23.950000000000045,35.35000000000002,6.150910994764398,9190.8,506.159999999999,4.2884926927439455,29.797296626187016
L,297.1,308.5,1555,36.2,0,0,0,0,0,0,0,none,11.399999999999977,23.950000000000045,35.35000000000002,5.894345549738221,0.0,412.6799999999992,5.040518622234948,42.95579991834807
L,297.1,308.4,1583,31.9,2,0,0,0,0,0,0,none,11.299999999999955,23.950000000000045,35.25,5.287717277486911,63.8,360.46999999999855,5.13294421163118,49.62382289580493
M,297.2,308.5,1584,40.0,4,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,6.63455497382199,160.0,452.00000000000045,5.134521863421323,39.599999010000026
L,297.2,308.5,1766,25.8,7,0,0,0,0,0,0,none,11.300000000000011,24.05000000000001,35.35000000000002,4.7709738219895295,180.6,291.5400000000003,5.724473239142712,68.44960975001513
M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0,none,11.400000000000034,24.05000000000001,35.450000000000045,6.9645235602094235,399.59999999999997,506.1600000000015,4.854180152773234,33.73873797885726
L,297.2,308.6,1413,49.8,12,0,0,0,0,0,0,none,11.400000000000034,24.05000000000001,35.450000000000045,7.368314136125654,597.5999999999999,567.7200000000016,4.5787426941712805,28.373493406154754
L,297.3,308.6,1505,33.5,14,0,0,0,0,0,0,none,11.300000000000011,24.150000000000034,35.450000000000045,5.279319371727749,469.0,378.5500000000004,4.876863237599276,44.92537179327249
H,297.3,308.7,1438,46.2,16,0,0,0,0,0,0,none,11.399999999999977,24.150000000000034,35.55000000000001,6.9566073298429325,739.2,526.6799999999989,4.658244234991111,31.12554045182813
M,297.3,308.7,1655,34.1,21,0,0,0,0,0,0,none,11.399999999999977,24.150000000000034,35.55000000000001,5.909476439790576,716.1,388.7399999999992,5.361192078518976,48.53372291689962
M,297.3,308.7,1451,43.8,24,0,0,0,0,0,0,none,11.399999999999977,24.150000000000034,35.55000000000001,6.654848167539266,1051.1999999999998,499.31999999999897,4.700356317783102,33.127853124934866
